month,region,product_category,customer_segment,marketing_spend,operating_cost,units_sold,average_price,revenue,gross_margin_rate,gross_margin,profit,retention_rate,churn_risk
2023-12-01,West,Support Plans,Small Business,2158.63,10542.84,162,179.53,29083.52,0.4841,14080.6,1379.12,0.837,0.163
2023-12-01,West,Support Plans,Mid-Market,2349.87,10196.44,148,195.61,28950.86,0.535,15488.57,2942.25,0.8329,0.1671
2023-12-01,West,Support Plans,Enterprise,1782.26,9136.85,117,225.8,26418.32,0.5921,15642.9,4723.79,0.8839,0.1161
2024-01-01,Northeast,Analytics Software,Small Business,5268.78,13813.49,182,393.16,71554.61,0.5441,38930.22,19847.94,0.84,0.16
2024-01-01,Northeast,Analytics Software,Mid-Market,4233.59,14025.03,147,432.05,63511.79,0.6037,38340.3,20081.68,0.8529,0.1471
2024-01-01,Northeast,Analytics Software,Enterprise,3508.83,11933.03,98,498.68,48870.34,0.6181,30205.81,14763.95,0.91,0.09
2024-01-01,Northeast,Implementation Services,Small Business,7023.44,15133.91,110,706.45,77709.23,0.4033,31336.29,9178.93,0.8617,0.1383
2024-01-01,Northeast,Implementation Services,Mid-Market,5366.99,12944.28,85,774.47,65830.02,0.3998,26316.35,8005.08,0.8692,0.1308
2024-01-01,Northeast,Implementation Services,Enterprise,4651.91,13666.25,64,924.36,59159.3,0.487,28807.72,10489.56,0.8663,0.1337
2024-01-01,Northeast,Training Workshops,Small Business,3116.58,10790.04,142,252.7,35883.64,0.4774,17132.37,3225.75,0.8432,0.1568
2024-01-01,Northeast,Training Workshops,Mid-Market,2011.15,8968.25,113,276.32,31224.33,0.5035,15721.68,4742.27,0.89,0.11
2024-01-01,Northeast,Training Workshops,Enterprise,2274.35,8896.99,79,336.97,26620.73,0.528,14054.54,2883.2,0.9225,0.0775
2024-01-01,Northeast,Support Plans,Small Business,2683.09,8930.01,193,171.01,33004.64,0.4999,16497.99,4884.88,0.8669,0.1331
2024-01-01,Northeast,Support Plans,Mid-Market,2445.02,9689.51,166,184.3,30594.17,0.4995,15283.16,3148.63,0.8663,0.1337
2024-01-01,Northeast,Support Plans,Enterprise,2413.01,8762.31,118,228.2,26927.88,0.5786,15579.76,4404.45,0.8663,0.1337
2024-01-01,Midwest,Analytics Software,Small Business,4168.04,10075.05,134,387.1,51871.43,0.563,29204.01,14960.92,0.844,0.156
2024-01-01,Midwest,Analytics Software,Mid-Market,3667.18,9919.26,129,410.75,52987.04,0.593,31419.52,17833.08,0.8631,0.1369
2024-01-01,Midwest,Analytics Software,Enterprise,4152.99,9062.99,99,507.5,50242.59,0.6311,31708.06,18492.08,0.834,0.166
2024-01-01,Midwest,Implementation Services,Small Business,3718.91,10783.26,79,713.31,56351.47,0.4111,23164.85,8662.68,0.8111,0.1889
2024-01-01,Midwest,Implementation Services,Mid-Market,5340.85,11629.89,83,758.1,62922.47,0.4179,26292.3,9321.57,0.8125,0.1875
2024-01-01,Midwest,Implementation Services,Enterprise,3966.02,10482.18,52,959.53,49895.34,0.4869,24292.71,9844.51,0.854,0.146
2024-01-01,Midwest,Training Workshops,Small Business,2549.32,8378.33,124,267.11,33122.14,0.4417,14631.1,3703.46,0.8014,0.1986
2024-01-01,Midwest,Training Workshops,Mid-Market,2469.34,9048.87,111,288.04,31972.53,0.4791,15319.53,3801.31,0.8174,0.1826
2024-01-01,Midwest,Training Workshops,Enterprise,1854.68,7745.2,72,348.82,25115.01,0.5114,12844.3,3244.42,0.8843,0.1157
2024-01-01,Midwest,Support Plans,Small Business,2641.54,8521.33,171,174.26,29798.93,0.524,15613.89,4451.03,0.8172,0.1828
2024-01-01,Midwest,Support Plans,Mid-Market,2118.85,8010.58,161,197.21,31750.41,0.5176,16435.36,6305.93,0.854,0.146
2024-01-01,Midwest,Support Plans,Enterprise,2200.71,7982.5,110,229.7,25266.58,0.5801,14656.5,4473.29,0.888,0.112
2024-01-01,South,Analytics Software,Small Business,4977.01,12077.01,184,380.24,69964.46,0.5662,39614.47,22560.45,0.8151,0.1849
2024-01-01,South,Analytics Software,Mid-Market,5525.18,12945.36,168,426.51,71654.11,0.6029,43201.43,24730.89,0.7976,0.2024
2024-01-01,South,Analytics Software,Enterprise,3783.69,10497.46,94,509.66,47908.23,0.629,30135.17,15854.01,0.8217,0.1783
2024-01-01,South,Implementation Services,Small Business,7237.24,14362.47,116,719.4,83450.98,0.3893,32487.16,10887.46,0.8046,0.1954
2024-01-01,South,Implementation Services,Mid-Market,3934.72,11616.23,77,744.93,57359.72,0.4285,24579.37,9028.42,0.7863,0.2137
2024-01-01,South,Implementation Services,Enterprise,4523.48,10462.11,60,915.65,54938.78,0.487,26753.49,11767.9,0.8453,0.1547
2024-01-01,South,Training Workshops,Small Business,2863.98,9119.65,124,264.55,32804.26,0.4401,14437.94,2454.31,0.8285,0.1715
2024-01-01,South,Training Workshops,Mid-Market,3073.27,9577.87,128,282.6,36172.92,0.4669,16888.4,4237.26,0.7951,0.2049
2024-01-01,South,Training Workshops,Enterprise,2856.64,9492.65,90,353.51,31815.55,0.5244,16683.37,4334.07,0.8144,0.1856
2024-01-01,South,Support Plans,Small Business,2864.6,9488.37,210,169.71,35640.07,0.4876,17376.93,5023.96,0.8289,0.1711
2024-01-01,South,Support Plans,Mid-Market,3012.0,9586.3,189,196.42,37123.9,0.5302,19684.26,7085.96,0.8133,0.1867
2024-01-01,South,Support Plans,Enterprise,2165.05,7752.39,128,237.44,30392.29,0.5932,18029.15,8111.7,0.8403,0.1597
2024-01-01,West,Analytics Software,Small Business,4048.0,12526.4,145,379.51,55028.78,0.5607,30854.21,14279.81,0.857,0.143
2024-01-01,West,Analytics Software,Mid-Market,3619.95,12509.04,118,424.57,50099.16,0.5678,28443.84,12314.85,0.8358,0.1642
2024-01-01,West,Analytics Software,Enterprise,3897.49,11573.0,86,508.6,43739.61,0.6075,26573.68,11103.2,0.8888,0.1112
2024-01-01,West,Implementation Services,Small Business,5819.83,13890.09,97,706.25,68506.55,0.3929,26916.52,7206.6,0.8334,0.1666
2024-01-01,West,Implementation Services,Mid-Market,4036.89,12631.92,73,740.83,54080.37,0.4203,22727.66,6058.84,0.8314,0.1686
2024-01-01,West,Implementation Services,Enterprise,3538.25,11326.88,53,913.23,48401.27,0.4616,22341.74,7476.62,0.8952,0.1048
2024-01-01,West,Training Workshops,Small Business,3174.42,9341.89,131,267.84,35087.47,0.4762,16708.1,4191.79,0.8648,0.1352
2024-01-01,West,Training Workshops,Mid-Market,2465.52,10722.44,106,289.33,30668.78,0.4857,14895.37,1707.41,0.8728,0.1272
2024-01-01,West,Training Workshops,Enterprise,1903.24,9311.09,73,353.25,25787.53,0.5522,14241.15,3026.82,0.8623,0.1377
2024-01-01,West,Support Plans,Small Business,3224.2,10524.89,210,179.62,37719.22,0.4937,18623.79,4874.7,0.8211,0.1789
2024-01-01,West,Support Plans,Mid-Market,2911.6,9356.4,174,186.86,32513.71,0.5207,16929.72,4661.72,0.8919,0.1081
2024-01-01,West,Support Plans,Enterprise,2078.66,9734.68,113,224.96,25421.04,0.5483,13937.68,2124.34,0.903,0.097
2024-02-01,Northeast,Analytics Software,Small Business,5401.12,14342.65,173,377.62,65328.09,0.5619,36707.05,16963.28,0.8923,0.1077
2024-02-01,Northeast,Analytics Software,Mid-Market,4509.07,13497.62,154,435.03,66994.42,0.5923,39683.78,21677.09,0.8682,0.1318
2024-02-01,Northeast,Analytics Software,Enterprise,3648.63,11394.21,93,498.97,46404.63,0.64,29698.96,14656.13,0.8784,0.1216
2024-02-01,Northeast,Implementation Services,Small Business,5237.81,12922.21,100,697.22,69721.59,0.4065,28342.58,10182.56,0.8851,0.1149
2024-02-01,Northeast,Implementation Services,Mid-Market,5907.71,14112.81,91,771.32,70190.46,0.4259,29895.34,9874.81,0.8941,0.1059
2024-02-01,Northeast,Implementation Services,Enterprise,4569.55,11678.66,56,959.62,53738.61,0.4503,24198.86,7950.65,0.8686,0.1314
2024-02-01,Northeast,Training Workshops,Small Business,3256.22,10460.7,155,257.76,39953.45,0.4548,18169.06,4452.14,0.8753,0.1247
2024-02-01,Northeast,Training Workshops,Mid-Market,2339.11,10290.8,107,279.26,29881.19,0.4949,14787.43,2157.53,0.8551,0.1449
2024-02-01,Northeast,Training Workshops,Enterprise,2681.34,9373.19,91,353.21,32142.26,0.5448,17509.52,5454.99,0.929,0.071
2024-02-01,Northeast,Support Plans,Small Business,2338.3,10374.86,210,176.35,37033.05,0.4812,17818.89,5105.73,0.8756,0.1244
2024-02-01,Northeast,Support Plans,Mid-Market,3243.12,9834.74,195,188.35,36728.72,0.5324,19554.91,6477.05,0.8739,0.1261
2024-02-01,Northeast,Support Plans,Enterprise,2080.86,10062.34,129,233.16,30077.99,0.553,16634.56,4491.36,0.8761,0.1239
2024-02-01,Midwest,Analytics Software,Small Business,4785.24,11305.86,139,396.44,55104.77,0.5776,31829.21,15738.11,0.8676,0.1324
2024-02-01,Midwest,Analytics Software,Mid-Market,3490.37,9510.73,127,423.56,53792.14,0.5695,30636.38,17635.29,0.8558,0.1442
2024-02-01,Midwest,Analytics Software,Enterprise,3808.82,8840.74,92,508.89,46818.34,0.6114,28625.23,15975.67,0.8659,0.1341
2024-02-01,Midwest,Implementation Services,Small Business,5846.5,11766.34,105,693.78,72846.66,0.3975,28958.9,11346.06,0.8389,0.1611
2024-02-01,Midwest,Implementation Services,Mid-Market,4539.1,9974.6,80,756.59,60527.28,0.4108,24865.62,10351.92,0.8222,0.1778
2024-02-01,Midwest,Implementation Services,Enterprise,4180.57,9054.08,51,947.4,48317.45,0.4668,22554.89,9320.23,0.8738,0.1262
2024-02-01,Midwest,Training Workshops,Small Business,2568.21,8688.54,139,258.22,35892.31,0.4529,16256.96,5000.21,0.8103,0.1897
2024-02-01,Midwest,Training Workshops,Mid-Market,2082.2,8200.92,108,288.1,31114.71,0.4979,15493.12,5210.01,0.8234,0.1766
2024-02-01,Midwest,Training Workshops,Enterprise,1777.79,7835.92,84,333.18,27987.15,0.5088,14239.02,4625.32,0.8247,0.1753
2024-02-01,Midwest,Support Plans,Small Business,2837.81,8323.06,184,174.51,32110.43,0.5045,16199.77,5038.91,0.836,0.164
2024-02-01,Midwest,Support Plans,Mid-Market,2400.87,7731.12,172,190.58,32779.58,0.5338,17496.43,7364.43,0.8591,0.1409
2024-02-01,Midwest,Support Plans,Enterprise,2040.52,7461.84,115,229.57,26400.29,0.5682,15001.57,5499.21,0.8577,0.1423
2024-02-01,South,Analytics Software,Small Business,6251.68,12523.84,196,397.74,77957.87,0.5753,44851.27,26075.75,0.804,0.196
2024-02-01,South,Analytics Software,Mid-Market,5143.45,12633.78,153,412.67,63138.03,0.6024,38036.6,20259.36,0.8265,0.1735
2024-02-01,South,Analytics Software,Enterprise,4338.51,10164.86,111,509.9,56598.6,0.6159,34861.39,20358.03,0.8184,0.1816
2024-02-01,South,Implementation Services,Small Business,4932.18,12073.09,98,688.34,67457.75,0.4204,28358.31,11353.05,0.7998,0.2002
2024-02-01,South,Implementation Services,Mid-Market,5353.31,11901.34,82,789.37,64728.12,0.4112,26616.44,9361.78,0.8331,0.1669
2024-02-01,South,Implementation Services,Enterprise,4664.93,12569.9,75,916.47,68735.57,0.4722,32458.14,15223.31,0.8181,0.1819
2024-02-01,South,Training Workshops,Small Business,3097.76,10394.69,159,264.94,42125.01,0.4608,19412.6,5920.16,0.8041,0.1959
2024-02-01,South,Training Workshops,Mid-Market,2671.46,9062.51,121,288.61,34921.48,0.4793,16739.37,5005.4,0.8101,0.1899
2024-02-01,South,Training Workshops,Enterprise,2200.45,7494.79,81,335.31,27160.27,0.5089,13820.62,4125.38,0.8056,0.1944
2024-02-01,South,Support Plans,Small Business,2600.89,9731.3,210,178.33,37449.91,0.4809,18010.28,5678.1,0.8184,0.1816
2024-02-01,South,Support Plans,Mid-Market,2330.0,9479.43,181,190.67,34510.95,0.5055,17446.5,5637.06,0.7766,0.2234
2024-02-01,South,Support Plans,Enterprise,2133.32,7079.46,113,234.15,26459.11,0.5531,14633.38,5420.6,0.8326,0.1674
2024-02-01,West,Analytics Software,Small Business,5007.33,12951.96,146,381.79,55741.84,0.544,30323.66,12364.38,0.8575,0.1425
2024-02-01,West,Analytics Software,Mid-Market,3648.03,11417.26,120,428.55,51426.56,0.5881,30243.31,15178.01,0.8564,0.1436
2024-02-01,West,Analytics Software,Enterprise,5284.02,13604.3,116,528.14,61263.82,0.6135,37587.09,18698.77,0.8981,0.1019
2024-02-01,West,Implementation Services,Small Business,5466.74,15777.46,113,687.13,77645.25,0.408,31677.9,10433.71,0.842,0.158
2024-02-01,West,Implementation Services,Mid-Market,4764.37,13007.87,84,768.62,64564.06,0.4065,26244.69,8472.44,0.8392,0.1608
2024-02-01,West,Implementation Services,Enterprise,4258.63,12844.57,68,932.12,63384.09,0.466,29536.34,12433.14,0.8758,0.1242
2024-02-01,West,Training Workshops,Small Business,2743.11,9617.45,142,250.58,35581.78,0.4742,16872.65,4512.08,0.8518,0.1482
2024-02-01,West,Training Workshops,Mid-Market,2547.38,10147.52,102,283.43,28909.67,0.4964,14350.07,1655.17,0.8704,0.1296
2024-02-01,West,Training Workshops,Enterprise,2197.85,8977.68,83,340.21,28237.3,0.5072,14321.17,3145.64,0.8987,0.1013
2024-02-01,West,Support Plans,Small Business,3122.81,11105.59,214,174.22,37283.25,0.5045,18807.63,4579.23,0.8668,0.1332
2024-02-01,West,Support Plans,Mid-Market,1875.51,10089.15,145,186.08,26981.69,0.5189,13999.64,2034.98,0.8448,0.1552
2024-02-01,West,Support Plans,Enterprise,2531.66,10370.1,132,231.48,30554.92,0.5545,16941.21,4039.44,0.883,0.117
2024-03-01,Northeast,Analytics Software,Small Business,5243.95,12843.1,170,375.0,63750.44,0.5677,36192.87,18105.81,0.8634,0.1366
2024-03-01,Northeast,Analytics Software,Mid-Market,5303.09,12746.25,143,426.56,60997.56,0.5677,34627.19,16577.86,0.8706,0.1294
2024-03-01,Northeast,Analytics Software,Enterprise,4160.59,12876.63,107,521.44,55794.08,0.64,35708.21,18671.0,0.8963,0.1037
2024-03-01,Northeast,Implementation Services,Small Business,5655.53,14629.65,112,705.38,79002.96,0.3877,30628.57,10343.39,0.8874,0.1126
2024-03-01,Northeast,Implementation Services,Mid-Market,6832.56,15105.87,104,782.69,81399.34,0.428,34836.0,12897.56,0.894,0.106
2024-03-01,Northeast,Implementation Services,Enterprise,4170.15,12607.97,63,913.3,57538.1,0.465,26756.83,9978.71,0.9113,0.0887
2024-03-01,Northeast,Training Workshops,Small Business,2633.73,9893.76,165,252.77,41707.12,0.4832,20154.07,7626.58,0.8482,0.1518
2024-03-01,Northeast,Training Workshops,Mid-Market,2830.64,9780.08,146,280.13,40899.48,0.4582,18740.3,6129.59,0.8476,0.1524
2024-03-01,Northeast,Training Workshops,Enterprise,2478.19,10027.24,90,354.89,31940.29,0.5357,17110.36,4604.93,0.9043,0.0957
2024-03-01,Northeast,Support Plans,Small Business,3434.52,10558.32,254,179.59,45616.45,0.507,23128.2,9135.37,0.884,0.116
2024-03-01,Northeast,Support Plans,Mid-Market,3061.66,10365.15,204,188.1,38373.19,0.4967,19059.22,5632.41,0.8612,0.1388
2024-03-01,Northeast,Support Plans,Enterprise,1718.68,8390.12,121,225.43,27277.17,0.557,15192.37,5083.57,0.9323,0.0677
2024-03-01,Midwest,Analytics Software,Small Business,5524.5,11873.86,181,384.36,69569.05,0.5548,38593.93,21195.58,0.8496,0.1504
2024-03-01,Midwest,Analytics Software,Mid-Market,4278.57,10740.94,121,410.05,49616.16,0.5692,28242.74,13223.23,0.8294,0.1706
2024-03-01,Midwest,Analytics Software,Enterprise,3955.66,11560.12,114,506.95,57791.82,0.6353,36716.19,21200.42,0.8627,0.1373
2024-03-01,Midwest,Implementation Services,Small Business,4267.46,11045.99,94,698.15,65626.17,0.3803,24959.16,9645.71,0.8643,0.1357
2024-03-01,Midwest,Implementation Services,Mid-Market,6218.61,12271.76,92,788.1,72504.92,0.4388,31815.57,13325.19,0.8536,0.1464
2024-03-01,Midwest,Implementation Services,Enterprise,5438.2,12278.86,69,935.94,64579.58,0.4835,31224.12,13507.06,0.8546,0.1454
2024-03-01,Midwest,Training Workshops,Small Business,2312.37,7624.52,134,260.45,34900.79,0.4364,15229.57,5292.68,0.8424,0.1576
2024-03-01,Midwest,Training Workshops,Mid-Market,2660.45,9606.26,130,284.87,37032.77,0.4665,17275.66,5008.95,0.8412,0.1588
2024-03-01,Midwest,Training Workshops,Enterprise,1590.01,7806.62,69,351.25,24236.32,0.5174,12540.18,3143.55,0.88,0.12
2024-03-01,Midwest,Support Plans,Small Business,2242.52,8878.24,170,180.95,30761.94,0.4988,15344.91,4224.16,0.8168,0.1832
2024-03-01,Midwest,Support Plans,Mid-Market,2738.89,7954.64,184,193.39,35582.9,0.5405,19232.43,8538.9,0.8565,0.1435
2024-03-01,Midwest,Support Plans,Enterprise,2076.38,8220.94,130,228.2,29666.15,0.5551,16468.82,6171.5,0.8334,0.1666
2024-03-01,South,Analytics Software,Small Business,5836.41,12773.47,179,399.7,71545.81,0.5688,40694.58,22084.7,0.8215,0.1785
2024-03-01,South,Analytics Software,Mid-Market,5616.69,12362.37,171,408.64,69877.87,0.5791,40467.3,22488.23,0.844,0.156
2024-03-01,South,Analytics Software,Enterprise,6505.48,13406.85,136,528.19,71833.7,0.6295,45222.21,25309.88,0.8121,0.1879
2024-03-01,South,Implementation Services,Small Business,6815.74,13337.37,113,706.45,79828.66,0.3777,30151.88,9998.77,0.8059,0.1941
2024-03-01,South,Implementation Services,Mid-Market,5301.81,14158.39,103,758.15,78089.01,0.4293,33524.93,14064.74,0.8239,0.1761
2024-03-01,South,Implementation Services,Enterprise,4748.7,12443.2,73,944.12,68920.51,0.4456,30710.36,13518.46,0.8153,0.1847
2024-03-01,South,Training Workshops,Small Business,3013.62,9638.74,170,254.55,43274.34,0.4624,20011.27,7358.91,0.8109,0.1891
2024-03-01,South,Training Workshops,Mid-Market,3068.64,8822.49,132,281.38,37141.62,0.4655,17290.41,5399.28,0.8348,0.1652
2024-03-01,South,Training Workshops,Enterprise,2443.39,7903.85,92,335.65,30880.12,0.5116,15796.94,5449.7,0.7995,0.2005
2024-03-01,South,Support Plans,Small Business,2794.63,8449.75,220,172.44,37937.09,0.4966,18839.97,7595.6,0.8351,0.1649
2024-03-01,South,Support Plans,Mid-Market,2657.48,9804.51,177,195.02,34517.72,0.5038,17391.08,4929.09,0.8345,0.1655
2024-03-01,South,Support Plans,Enterprise,2415.13,8867.83,143,236.54,33824.91,0.5843,19762.77,8479.81,0.8322,0.1678
2024-03-01,West,Analytics Software,Small Business,5974.8,14341.56,177,393.49,69646.99,0.538,37470.21,17153.84,0.8621,0.1379
2024-03-01,West,Analytics Software,Mid-Market,4924.87,14421.78,150,417.24,62585.84,0.573,35864.69,16518.04,0.843,0.157
2024-03-01,West,Analytics Software,Enterprise,4240.1,11138.33,94,501.38,47129.4,0.64,30162.81,14784.38,0.8828,0.1172
2024-03-01,West,Implementation Services,Small Business,5811.0,15912.98,116,686.77,79664.93,0.414,32982.51,11258.53,0.8521,0.1479
2024-03-01,West,Implementation Services,Mid-Market,5516.21,15595.22,99,784.53,77668.32,0.4141,32158.84,11047.41,0.8351,0.1649
2024-03-01,West,Implementation Services,Enterprise,4607.26,13057.23,60,951.81,57108.48,0.4619,26376.66,8712.16,0.9019,0.0981
2024-03-01,West,Training Workshops,Small Business,2361.96,9645.41,130,252.79,32863.11,0.4464,14670.45,2663.08,0.8367,0.1633
2024-03-01,West,Training Workshops,Mid-Market,3113.5,10125.26,129,276.92,35722.22,0.4772,17048.25,3809.49,0.8661,0.1339
2024-03-01,West,Training Workshops,Enterprise,2193.68,10706.79,101,341.25,34466.38,0.5142,17722.42,4821.95,0.8888,0.1112
2024-03-01,West,Support Plans,Small Business,2917.23,10473.45,242,178.13,43107.39,0.479,20648.58,7257.91,0.8225,0.1775
2024-03-01,West,Support Plans,Mid-Market,2811.65,11189.22,198,191.59,37935.65,0.4963,18828.15,4827.28,0.8308,0.1692
2024-03-01,West,Support Plans,Enterprise,2375.38,8998.58,119,227.37,27056.49,0.5777,15631.66,4257.7,0.8598,0.1402
2024-04-01,Northeast,Analytics Software,Small Business,6199.71,13168.88,183,391.75,71690.81,0.5416,38825.15,19456.56,0.8844,0.1156
2024-04-01,Northeast,Analytics Software,Mid-Market,6777.24,14574.17,180,416.96,75052.97,0.5788,43441.24,22089.82,0.8641,0.1359
2024-04-01,Northeast,Analytics Software,Enterprise,4156.08,13112.42,115,531.8,61157.41,0.6399,39133.47,21864.98,0.9067,0.0933
2024-04-01,Northeast,Implementation Services,Small Business,7081.18,15526.39,124,705.83,87522.63,0.4012,35111.71,12504.15,0.8623,0.1377
2024-04-01,Northeast,Implementation Services,Mid-Market,5712.95,14346.93,100,780.01,78001.05,0.4171,32533.69,12473.81,0.8663,0.1337
2024-04-01,Northeast,Implementation Services,Enterprise,4219.05,12507.87,61,952.31,58090.63,0.4874,28313.22,11586.29,0.8631,0.1369
2024-04-01,Northeast,Training Workshops,Small Business,3022.59,11261.53,179,266.95,47783.61,0.4589,21925.67,7641.55,0.8585,0.1415
2024-04-01,Northeast,Training Workshops,Mid-Market,2470.81,9862.6,122,271.74,33152.46,0.4737,15703.73,3370.33,0.8726,0.1274
2024-04-01,Northeast,Training Workshops,Enterprise,2208.71,8911.33,86,348.98,30012.1,0.5245,15740.93,4620.89,0.8921,0.1079
2024-04-01,Northeast,Support Plans,Small Business,3231.87,10632.15,211,178.91,37750.2,0.5205,19648.89,5784.87,0.8579,0.1421
2024-04-01,Northeast,Support Plans,Mid-Market,3457.8,9859.19,204,195.06,39791.66,0.5156,20518.38,7201.39,0.8653,0.1347
2024-04-01,Northeast,Support Plans,Enterprise,2701.59,9166.27,143,234.87,33586.31,0.5586,18761.54,6893.68,0.8639,0.1361
2024-04-01,Midwest,Analytics Software,Small Business,3768.97,10184.21,147,389.28,57223.85,0.5443,31146.76,17193.58,0.8481,0.1519
2024-04-01,Midwest,Analytics Software,Mid-Market,4805.18,10844.25,151,414.24,62550.94,0.5625,35187.04,19537.62,0.8268,0.1732
2024-04-01,Midwest,Analytics Software,Enterprise,5036.64,10491.74,111,532.82,59143.35,0.6282,37152.92,21624.53,0.8815,0.1185
2024-04-01,Midwest,Implementation Services,Small Business,5222.92,12820.5,118,680.97,80354.08,0.4138,33249.12,15205.71,0.8115,0.1885
2024-04-01,Midwest,Implementation Services,Mid-Market,4925.62,12818.57,95,780.68,74164.39,0.4364,32366.27,14622.08,0.8224,0.1776
